"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DENND11","DENND11",0.401586919901798,5.16780481700915,2.66759629464678,0.0087773352882654,0.0263710050612898,-3.66813819500478
"OR2K2","OR2K2",-0.0681974393597145,2.25831528027128,-2.66735331253383,0.00878329605622436,0.0263851321196009,-3.66874879143986
"LINC01139","LINC01139",-0.241187474608151,2.35722016814159,-2.66704416005552,0.008790885395455,0.0264041466771067,-3.66952559851111
"EID2B","EID2B",0.359882609404389,4.28270972566372,2.66667064540269,0.0088000626730731,0.026427924606441,-3.67046402273262
"SLC29A2","SLC29A2",-0.142184051046992,2.49625510628798,-2.6665272311143,0.0088035886750923,0.0264347265158695,-3.67082430839096
"APMAP","APMAP",-0.196976383358942,10.4123172287675,-2.66644291218353,0.00880566234820795,0.0264371661620073,-3.67103612662153
"SPRN","SPRN",-0.0784622611285262,3.53858571681416,-2.66622060033059,0.00881113183057786,0.0264497988590252,-3.67159456969048
"LOC100506175","LOC100506175",-0.0371966489028211,2.57359246017699,-2.66581651948206,0.0088210812071168,0.0264758740354499,-3.67260950810834
"LOC100507053","LOC100507053",-0.0827720991902173,2.25431505028259,-2.66568458177246,0.00882433201159241,0.0264818393166786,-3.67294086954945
"PRKAA2","PRKAA2",-0.0903211417471143,2.24829640887678,-2.66440488637201,0.00885591866911658,0.0265728266736361,-3.67615407503237
"QTRT1","QTRT1",-0.26129269622741,5.69308934582353,-2.66404617688763,0.00886479102663904,0.0265915429993757,-3.67705452030794
"ZNF706","ZNF706",-0.225353889609507,11.4171226923769,-2.66403412147664,0.00886508934614309,0.0265915429993757,-3.67708478037634
"TTPAL","TTPAL",-0.395531458249231,5.6055950952994,-2.66399886144695,0.00886596193219335,0.0265915429993757,-3.67717328524582
"FKBP1A","FKBP1A",0.323544559844532,12.5884734870783,2.66346266197068,0.00887924093863714,0.0266275605945224,-3.67851905234068
"LOC440173","LOC440173",-0.453429470846395,3.24210172566372,-2.66283838987851,0.00889472374983327,0.0266701758323566,-3.68008556612234
"LOC652276","LOC652276",-0.121871755729808,2.36992990319741,-2.66194514109483,0.00891692005939959,0.0267329059332286,-3.68232647332974
"CHD1","CHD1",0.342605843845596,9.54519858541603,2.66181944173533,0.008920047579643,0.0267384580815782,-3.68264176419561
"RBM18","RBM18",0.310641084918156,6.18413283405002,2.65990058976502,0.00896791388169634,0.0268780970529195,-3.68745318155656
"SLC44A3","SLC44A3",-0.712001039593846,7.40856274174477,-2.65970282822576,0.00897286028992725,0.026889077540737,-3.68794888437131
"NPTN","NPTN",0.153514870044335,12.9487500143732,2.65938250234415,0.00898087751456865,0.026909255926299,-3.68875173427917
"HCP5","HCP5",-0.442215065063618,8.30869371206899,-2.65907722993301,0.00898852400856609,0.0269264722790523,-3.68951677568281
"VSIG1","VSIG1",-0.689835428526645,2.54598779646018,-2.65905055313286,0.00898919249159468,0.0269264722790523,-3.68958362658378
"GPATCH4","GPATCH4",-0.0309362975893653,2.24728979426892,-2.65788123952637,0.00901853808895692,0.0270105151336927,-3.6925132957133
"TDRP","TDRP",0.448619419268993,7.73092658923821,2.65737510173834,0.00903126720357998,0.0270447747316348,-3.6937810523076
"PPT1","PPT1",-0.186128018395913,12.9407247038581,-2.65732010331845,0.00903265136545209,0.0270450561237833,-3.69391879766632
"LRMP","LRMP",0.70459265209537,7.02808088884221,2.65710487564251,0.00903806991123539,0.0270574152355493,-3.69445781836551
"C15orf41","C15orf41",-0.27179827118106,5.33711600193783,-2.65671543754801,0.00904788183403046,0.0270829214629368,-3.69543303761604
"C8orf44","C8orf44",-0.0780683241456164,2.24722942921615,-2.65660152041148,0.00905075380664144,0.027087650099203,-3.69571828172472
"IRX5","IRX5",-0.717586357453661,6.84022512763034,-2.65616902064489,0.00906166510003689,0.0271164345220519,-3.69680114640296
"CD226","CD226",0.378952033491184,2.79434546563256,2.65585899968642,0.00906949376683547,0.0271359874879254,-3.6975772611483
"SORBS3","SORBS3",0.800204283271208,6.90258563726418,2.65508700387221,0.00908901484883163,0.0271905136665061,-3.69950954955649
"AGL","AGL",-0.255936219011092,10.0517421453474,-2.65354303166336,0.00912817060881171,0.027303754609291,-3.7033725941788
"CREG1","CREG1",-0.240552272094126,12.6015424527745,-2.65326682269176,0.0091351914508927,0.027320856497876,-3.70406346508939
"NDUFB3","NDUFB3",-0.230336842010175,10.281379032282,-2.65321467312205,0.00913651756744618,0.0273209245718697,-3.70419389770254
"DNM1P50","DNM1P50",0.266884545454546,2.72835244247788,2.65281321747988,0.0091467320546678,0.0273475677264222,-3.7051979130319
"A1BG","A1BG",-0.218172727586208,4.0087099380531,-2.65244518458468,0.00915610522123468,0.0273716881984486,-3.70611822264055
"POLD4","POLD4",-0.226529870274809,8.0985254399271,-2.65223201684298,0.0091615382110521,0.0273840245230392,-3.70665122226983
"ACTR3","ACTR3",-0.222488165526067,12.6115193867441,-2.65214175185692,0.00916383966656688,0.0273869984446215,-3.70687690735921
"PNLIPRP3","PNLIPRP3",-0.607243710544939,2.50028169616484,-2.65163387478534,0.0091767985871621,0.0274218178166916,-3.70814660124456
"AFAP1L1","AFAP1L1",0.227380298419878,3.23072088288614,2.65096885338704,0.00919379224412162,0.0274642337859268,-3.70980883255005
"ZNF486","ZNF486",-0.277289332196082,4.36058379719085,-2.65096788301628,0.00919381706132247,0.0274642337859268,-3.70981125773857
"ZNF710","ZNF710",-0.323131887025613,6.50197742082559,-2.65092461110423,0.00919492380066952,0.0274642337859268,-3.70991940379655
"MYCBPAP","MYCBPAP",-0.0126282736961525,2.20990577513921,-2.64994565426114,0.00921999420768248,0.0275315923541366,-3.71236561755245
"PGGHG","PGGHG",-0.646090168124672,6.73149929957219,-2.64994144997901,0.00922010200963836,0.0275315923541366,-3.7123761214811
"DUSP19","DUSP19",0.292358863678037,5.22376710017586,2.649662770489,0.00922725017037564,0.0275490126864284,-3.71307233828408
"LRAT","LRAT",-0.182745447407492,2.29423111565508,-2.64940508038592,0.00923386441081289,0.0275648342038536,-3.71371606052898
"TANK","TANK",0.273863326387468,10.0735242226585,2.6489354532428,0.0092459295580303,0.0275969208878586,-3.71488906984563
"HIBCH","HIBCH",-0.309830529606433,8.42239886627964,-2.6484264475594,0.00925902247511556,0.0276320656496829,-3.71616022990819
"REEP5","REEP5",-0.296817784045906,11.1509471749187,-2.64763821892685,0.0092793308046462,0.027688730580355,-3.71812827987624
"DCXR","DCXR",-0.325259013290654,10.0887801714351,-2.64664548278467,0.00930496548237862,0.0277612704869941,-3.72060621007724
"PACS2","PACS2",0.207155994680194,6.56769054281354,2.6460625301687,0.0093200484550361,0.02780231332211,-3.72206091396523
"PHLDA1","PHLDA1",0.598851679962254,10.1193981934502,2.64528130521429,0.0093402960740055,0.0278587487625645,-3.72400994526256
"YBEY","YBEY",-0.401584626998174,7.94235252825164,-2.64472512515891,0.0093547352563903,0.0278978461295282,-3.72539721650498
"COG4","COG4",-0.292070405844229,7.60217317730296,-2.64459047467048,0.00935823399730633,0.0279043102491515,-3.72573303447091
"FAM3D","FAM3D",-0.88573208918774,4.87981835399971,-2.64421145133789,0.00936808884397247,0.0279297224217538,-3.72667823677503
"PSMA3","PSMA3",-0.277510423928536,11.8159752794936,-2.64382387580171,0.00937817575519989,0.0279558191382964,-3.72764464296991
"TPSG1","TPSG1",-0.0791574868993087,2.31144333874139,-2.64373737858678,0.00938042824259359,0.0279585577735315,-3.72786030374424
"AK7","AK7",0.478157788028763,5.52591963947831,2.64367817360851,0.00938197029058057,0.027959178451969,-3.7280079140622
"ZWILCH","ZWILCH",-0.71907372302792,5.32505026456043,-2.64341126208967,0.00938892509202805,0.0279759271896364,-3.72867334379076
"LLGL1","LLGL1",-0.227842427650907,5.6110802639725,-2.64331818110658,0.00939135156007831,0.0279791801310917,-3.72890538749148
"ALPG","ALPG",-0.352966135448448,2.71270188571152,-2.64245818939882,0.00941379695945524,0.028042065065241,-3.73104893975826
"MYL4","MYL4",0.0959000452576139,2.38692529488593,2.64229017424497,0.00941818773853678,0.0280511581948292,-3.73146765022573
"VBP1","VBP1",-0.250090458869984,11.1549116044679,-2.6421618800457,0.0094215417271497,0.0280571611996749,-3.73178735632517
"SAA3P","SAA3P",-0.117147360046612,2.3714477751128,-2.64171254740535,0.00943329712203762,0.028088178163658,-3.73290697472013
"SLC25A3","SLC25A3",0.145624892881366,13.0750451336381,2.64066528090559,0.00946074708193938,0.0281659111392719,-3.73551583503526
"TXNDC9","TXNDC9",-0.273017225936347,3.98587940807835,-2.64024987709561,0.00947165523868645,0.0281943818678423,-3.73655040072394
"CDKN2AIPNL","CDKN2AIPNL",-0.17815944448001,2.32314652830652,-2.64013384288387,0.00947470423062641,0.0281994533696423,-3.7368393589896
"CYP4V2","CYP4V2",0.308894594570493,8.31580145946314,2.63991481273218,0.00948046203015424,0.0282108161431665,-3.73738477599492
"ITGA2B","ITGA2B",0.245500787171766,2.41379047688536,2.6398862309908,0.00948121361170729,0.0282108161431665,-3.73745594575478
"LDC1P","LDC1P",-0.0861273107034156,2.26525236230414,-2.63963989523229,0.0094876934556443,0.0282250688674599,-3.73806930418404
"MIR205HG","MIR205HG",-0.0886053445827108,2.25485284787739,-2.63960176964625,0.00948869670398769,0.0282250688674599,-3.73816422965857
"PBX1","PBX1",0.367579984228721,5.48671155743726,2.63900372276628,0.00950444644625154,0.0282679066978327,-3.73965309470848
"SMC2","SMC2",-0.700840245214361,5.4799263235774,-2.63877848016338,0.00951038439965088,0.0282798037283142,-3.74021376935715
"DKKL1","DKKL1",-0.0844753668480078,2.2466705977525,-2.63874964713884,0.00951114475167518,0.0282798037283142,-3.74028553757304
"FOXD2","FOXD2",-0.0870031668552391,2.31034136553635,-2.63869707537947,0.00951253125627167,0.0282799149331962,-3.74041639204018
"GRM2","GRM2",-0.0513831635238062,2.23756921500705,-2.63833275627849,0.00952214466933793,0.0283044805103037,-3.74132314239422
"LY96","LY96",-0.47552420525008,10.8811758524718,-2.63754935062621,0.0095428464093464,0.028361994390007,-3.74327257936488
"ZNF629","ZNF629",-0.318144012730476,7.36374910911821,-2.6373519790038,0.00954806842679161,0.0283734916873271,-3.74376364100792
"MAGEH1","MAGEH1",0.261371442617623,9.61957829233543,2.63718925165424,0.00955237577536307,0.0283822680373013,-3.74416848314432
"SLAMF7","SLAMF7",-0.970786174364498,6.16911590162136,-2.63703124421801,0.00955655986938126,0.0283906757344062,-3.7445615617395
"RGL4","RGL4",0.570538910344826,2.70667538053097,2.63658597869723,0.0095683595723295,0.0284217023317516,-3.74566914689755
"ZNF333","ZNF333",0.238034656822573,2.46988172668564,2.63628723836998,0.00957628368097748,0.028441209764898,-3.74641216240313
"SERPINA5","SERPINA5",-0.442614256180606,2.47241998456661,-2.63552429124253,0.00959654782635179,0.0284973559336997,-3.74830939833266
"ZNF350","ZNF350",0.202808707755503,7.17530481839025,2.63468508977919,0.00961888205604479,0.0285596325295766,-3.75039569808671
"TP53I11","TP53I11",-0.300866324298279,7.72910418300248,-2.63342616172763,0.00965247483053239,0.0286553147426172,-3.75352436155838
"TINAGL1","TINAGL1",0.520750354294999,6.13649095285064,2.63334916554095,0.00965453280396203,0.0286573657089567,-3.75371566817841
"NENF","NENF",-0.0783195492893325,2.33637070069604,-2.63316332158449,0.00965950172116408,0.0286680553701036,-3.75417740031742
"SLA2","SLA2",0.0310862841315619,2.46940933132204,2.63304724162131,0.00966260652786273,0.028673210367647,-3.75446578816763
"NOG","NOG",-0.436209211912226,2.7464377699115,-2.63115130509511,0.00971344518403315,0.0288199912169431,-3.75917444541677
"MGAT1","MGAT1",0.228209867547683,9.93797796594165,2.63107308275758,0.00971554786025366,0.0288221503321026,-3.75936865039346
"CHST7","CHST7",0.516059586468793,6.22244186459631,2.63095097302961,0.00971883108498704,0.0288278105566009,-3.75967180574582
"PIH1D1","PIH1D1",-0.206060172111184,9.74220927580981,-2.63085398777784,0.00972143948958164,0.0288314678240818,-3.75991257704636
"DNAJC25-GNG10","DNAJC25-GNG10",0.172867844986399,12.0090900382514,2.63073323712104,0.00972468794515564,0.0288370220266449,-3.76021233634601
"TMEM239","TMEM239",-0.0698010626474216,2.84252150870249,-2.63045876406743,0.0097320755156212,0.0288548468116622,-3.76089366098073
"ACHE","ACHE",-0.312331450676344,2.62703050858454,-2.62958328354319,0.00975567336766173,0.0289207219817459,-3.76306644768938
"PRRC2C","PRRC2C",-0.581241049999354,7.6583937829179,-2.62913281687715,0.00976783544980249,0.0289500500418793,-3.76418417701739
"PPP1R1B","PPP1R1B",-0.968351289281633,5.937518594671,-2.62911456226149,0.00976832859203378,0.0289500500418793,-3.76422946808089
"OAS1","OAS1",-0.58276695780604,7.71192122634129,-2.62894022269756,0.00977303944906235,0.0289599170103541,-3.76466200356558
"BUB3","BUB3",-0.365745265540839,8.15237775392878,-2.62886171897381,0.00977516138056802,0.0289621106515147,-3.76485676260048
"RSAD2","RSAD2",0.745625612796334,7.72185236702597,2.62783588271904,0.00980292768966551,0.0290402727855806,-3.76740127684569
"FREM1","FREM1",0.312638642343949,2.79390622180863,2.62744455607048,0.00981353848255152,0.0290675983709545,-3.76837170394816
"GAPT","GAPT",0.480395449279756,3.51723799988684,2.6271843303311,0.00982060022492965,0.029084405469762,-3.76901695127979
"CHRNA2","CHRNA2",-0.0796562589126361,3.18608843920666,-2.62643895167674,0.00984085296038895,0.0291402683649771,-3.77086485588856
"MRPS6","MRPS6",-0.321754225144532,2.4367071114466,-2.62597443442133,0.00985349346000076,0.0291726426893478,-3.77201622918243
"EVA1A","EVA1A",0.773099492782319,7.35399857978576,2.62593492181859,0.00985456935804179,0.0291726426893478,-3.77211415859459
"MKS1","MKS1",-0.144848217034515,3.09895297385036,-2.6252712774868,0.00987265574762884,0.0292220572976272,-3.77375876343857
"SERF2","SERF2",-0.224740830759201,12.570189431488,-2.62516495852565,0.00987555605675574,0.0292265150447146,-3.77402220280907
"ZHX3","ZHX3",-0.115923963574286,3.58155317354587,-2.62508869689313,0.00987763689616413,0.029228546671004,-3.77421115969386
"MIR503HG","MIR503HG",-0.146791609081184,2.28041116284473,-2.6250370377409,0.0098790466686567,0.0292285922750009,-3.77433915515092
"BICD1","BICD1",-0.409735431427355,4.14686067053051,-2.62424040896634,0.00990080959376106,0.0292888471217075,-3.77631267415746
"ACACA","ACACA",-0.301208460028787,9.4645935641212,-2.62367407504652,0.0099163074599594,0.0293305541097317,-3.77771535325706
"ADGRD2","ADGRD2",-0.102709625491688,2.29852121783524,-2.62339799594897,0.00992387037015517,0.0293476283242875,-3.77839904088281
"NDUFA9","NDUFA9",-0.208239304610499,9.46286011487979,-2.62336114986448,0.00992488012550681,0.0293476283242875,-3.77849028243531
"MANBA","MANBA",-0.242141720336835,8.53504045219106,-2.62297847210912,0.00993537277483363,0.0293745111574136,-3.77943783623388
"OGT","OGT",-0.522811878134575,7.12080694025711,-2.62266991812282,0.00994384031481983,0.0293953998983575,-3.78020176223296
"MAP4K3","MAP4K3",0.266651175984303,9.42953658961771,2.6223708986462,0.00995205241824531,0.0294155277483444,-3.78094200672592
"DDIAS","DDIAS",-0.529610670316921,3.97974261493406,-2.62206577659851,0.00996043843010776,0.0294361638759226,-3.78169728174715
"PANX1","PANX1",-0.408917125201181,7.50209369558258,-2.62181065430172,0.00996745513898311,0.0294527480438912,-3.78232873175821
"TNFSF10","TNFSF10",0.616222425264787,11.1346746499948,2.6216454133294,0.00997200219422504,0.0294620310070959,-3.78273768867214
"IL1RL2","IL1RL2",-0.150312079064939,2.28005707242008,-2.62105149318097,0.00998836098905585,0.0295062039251111,-3.78420740100136
"LINC00824","LINC00824",-0.0897060609014899,2.27020154236856,-2.62013237232683,0.0100137247910252,0.0295769619655445,-3.78648127390474
"SULT4A1","SULT4A1",-0.156851616565808,2.27987677022441,-2.61934246009208,0.01003556942426,0.029637307166996,-3.7884349263541
"SLC5A2","SLC5A2",-0.0612228272352536,2.76736342724436,-2.6190656498726,0.0100432346457172,0.0296557662548985,-3.78911942481508
"NELFE","NELFE",-0.211045697440864,10.1959072952507,-2.61893190620466,0.0100469400683431,0.029662529255297,-3.78945012429984
"PROSER2","PROSER2",0.447387253918495,6.56662848672566,2.61869821324062,0.0100534175885531,0.0296774735236234,-3.79002792626308
"RAD23B","RAD23B",-0.293119734306177,11.9821629460927,-2.61808689553106,0.0100703799717052,0.0297233603163735,-3.79153918370493
"ANKIB1","ANKIB1",-0.306296177084874,8.85821687462802,-2.6176559333761,0.010082353503212,0.0297545113521511,-3.79260439126677
"PPARA","PPARA",-0.158339053974684,2.41502150889053,-2.61741187948936,0.0100891398113125,0.029767826765507,-3.79320754964684
"ANKRD19P","ANKRD19P",-0.040246990909091,2.22499474336283,-2.61739153824342,0.0100897056182104,0.029767826765507,-3.79325781905934
"TSPYL2","TSPYL2",0.419174779991367,7.95558338099046,2.61683512827536,0.0101051936847665,0.0298093259245814,-3.79463274366416
"EIF1AX","EIF1AX",-0.303891939824969,10.3295424594051,-2.61540952565135,0.0101449743003823,0.0299224639488691,-3.79815432025318
"RSC1A1","RSC1A1",-0.470452891603501,5.86099399426602,-2.61478948373319,0.0101623202644052,0.029969408748236,-3.79968544169382
"ALOX12-AS1","ALOX12-AS1",-0.176809656112854,2.59515115929204,-2.61306873643601,0.010210599253084,0.0301075512087701,-3.80393294644073
"BRD4","BRD4",0.321193509502674,9.75189596990674,2.61285840742946,0.0102165146224671,0.0301207566126801,-3.80445195454757
"ANGPTL7","ANGPTL7",0.27401021479819,2.34662883948999,2.61218515385404,0.010235470244042,0.0301683644121788,-3.80611302759549
"GON4L","GON4L",-0.598293862765994,5.13617383004279,-2.6121519139679,0.0102364069426867,0.0301683644121788,-3.80619502831866
"SLC28A2","SLC28A2",-0.594339294434421,2.49281325060294,-2.61213157748076,0.0102369800621996,0.0301683644121788,-3.80624519670756
"GCSAML","GCSAML",0.166705175784475,2.3248835507092,2.61077010673772,0.0102754147084323,0.0302773746300474,-3.80960304427346
