"","(Intercept)","Tissuetissue: paired normal adjacent"
"KIAA1656",2.86085971570238e-135,0.48668302803501
"ZFYVE28",1.10727005813907e-82,0.0111974680085433
"LRRC59",1.122400529186e-288,0.999999999999475
"LINC02525",1.3653980125844e-246,0.37756951620693
"C3orf62",3.16124064754482e-115,0.239426109604269
"LOC101929964",6.17679866738866e-131,0.238931099495502
"HERPUD1",7.38686070221877e-79,0.936700759672755
"TET2",4.20943384175165e-73,0.500319864973476
"CSGALNACT1",2.49324327093947e-98,0.130997395014216
"TNKS",1.122400529186e-288,0.999999999999475
"TECR",3.81634087150228e-72,0.888529677890901
"MGC15885",8.73213457477237e-237,0.335406444380201
"LOC101929280",5.78332099128274e-106,0.00460988052616417
"MEIS3",1.19901799119737e-102,0.471663725897128
"LOC101928716",2.57127635610254e-53,0.353772266349882
"AGO4",4.12315583437055e-245,0.272024534678293
"FLG2",1.94138631711799e-193,0.109126603526921
"LINC00682",1.6111770460188e-288,0.926642673396646
"CLDN4",7.75918698825731e-235,0.286027340573415
"LINC01664",7.44661299366674e-146,0.369368681328368
"PYM1",9.51713547231723e-82,0.00302147745085511
"PTRH1",2.15313021834322e-282,0.616622872855836
"PAFAH1B2",1.60509863645086e-266,0.278520856933282
"SAMD5",1.63756846393902e-55,0.0527792162719897
"CCDC198",3.5632849897515e-122,0.1491385159491
"TUSC8",2.30177798871451e-81,0.00470902478496377
"ZNF782",3.87536474460769e-264,0.412854764883517
"PGM2L1",1.74128030434155e-83,0.0245380040361188
"CAPZA2",9.16925515515026e-42,0.026319429791502
"PPFIBP1",1.77691424765305e-62,0.418134908074477
"FAM160A1",1.65245046113422e-254,0.221468494795104
"ZNF876P",8.40446868223701e-167,0.239409424725762
"LHX8",5.2966897788923e-64,0.157806639540573
"FRMD5",1.13647137183825e-86,9.3533518493738e-05
"TTC3",1.85450487820993e-40,0.116178692026604
"LINC02249",1.126972245002e-288,0.993367166936368
"LOC101927151",1.08941283088098e-73,0.814216531527396
"SNX22",2.15117571355018e-117,0.00391389569337249
"MDN1",1.7214298603531e-39,0.848987318967207
"LOC101928401",8.04880560402454e-266,0.371182961805144
"FNDC3B",1.09498859613905e-134,0.00626239120704663
"LOC101927752",1.08247523134956e-208,0.302992257133382
"LOC100130872",2.71475098611384e-95,0.532750148064242
"TP73-AS1",3.32411577040249e-72,0.804388686013695
"HEATR5B",2.98936549201822e-76,0.887236720574879
"LILRB4",5.11524711577118e-182,0.289119535182504
"PRDM5",1.65046042011284e-179,0.688612135924621
"LOC100996681",1.52159490790697e-122,0.273761235563197
"NBPF14",4.05923047847462e-44,0.86597260827369
"BMS1P18",2.96879828962736e-284,0.577521643997901
"LOC105375240",1.122400529186e-288,0.999999999999475
"LCN15",4.6616390091054e-38,0.400818135009422
"FLVCR2",1.33434713251672e-84,0.821379750725219
"LINC00463",2.12787593078096e-110,0.698839757585906
"SAMMSON",3.87914719362071e-269,0.315515021940955
"PTPN18",4.96007766401771e-65,0.736266435678396
"ESR2",2.18184785402827e-276,0.517917614989955
"GDA",6.09776291095593e-163,0.259406505859201
"ZNF248",5.3550549211901e-104,0.222296884564094
"HIRA",1.65221407902263e-201,0.252672195359175
"LIPJ",1.78092497717581e-166,0.184965613934276
"LINC02861",1.59459613097753e-56,0.698226205201299
"AADACP1",4.69489284571615e-64,0.782749176688001
"EREG",7.00014171928138e-111,0.889350904892071
"KANK2",8.15081820939844e-175,0.398692113490828
"LINC01134",5.24172172436268e-112,0.0135810614492252
"LOC105379426",3.27087111293503e-31,0.000120763360047842
"IQCH",1.122400529186e-288,0.999999999999475
"LCN8",1.54242548709058e-202,0.0672255328732117
"GMNC",1.122400529186e-288,0.999999999999475
"OSBP2",5.6228489186197e-148,0.36081028005415
"LOC100128079",2.44225372001064e-288,0.908788290871039
"NMNAT1",1.47007590154081e-69,0.00108308333671325
"ZNF736",5.47043199718877e-99,0.085877752817065
"SOX5",2.45989491420531e-288,0.90305691424087
"EEPD1",2.43236701363369e-284,0.693514875445126
"F2R",1.18248143976241e-93,0.0247316980727964
"KIRREL3-AS2",1.00799218138706e-263,0.283955077228104
"LINC02523",1.56747284988985e-192,0.693368202466767
"DACT2",4.0969325154064e-41,0.0839987765873028
"MLLT3",9.03301161223141e-40,0.125477573952089
"LUARIS",2.69632478056825e-287,0.775730302105084
"FOXR2",4.12254487458131e-226,0.324272114845432
"PP12613",7.515785706283e-208,0.695690948261165
"TOR1AIP2",2.78143470125901e-124,0.531221451405179
"CDH22",2.83712389056381e-135,0.0814449186166047
"LINC01876",2.10651489070063e-144,0.0922505687968082
"XYLB",1.70236645539404e-110,0.0369165171361201
"COX10",5.43679370840555e-153,0.255082598432193
"FMO5",4.25646977738541e-39,0.208829678275728
"GABRB3",9.29985618592901e-154,0.272150224311627
"BTBD8",2.7758098823677e-212,0.175868502302391
"CSMD2-AS1",3.51404530003346e-139,0.34157535431042
"MYSM1",2.30673910567373e-102,0.660158654488386
"SZT2",1.31342686020707e-182,0.190222590712097
"LOC101928052",1.05302769393417e-287,0.792674744047813
"SEC24B-AS1",7.51974781886354e-84,0.00555239800497453
"RBSN",3.05545485818639e-85,0.0409651370273917
"LINC01812",5.01645526382277e-235,0.283641585005535
"LINC00423",1.48878680502818e-133,0.108809028688534
"ASZ1",6.43641306147995e-79,0.326651965105593
"MROH2B",1.35359441281887e-288,0.955037347009835
"EYA1",3.5247936980101e-161,0.305211456890765
"LINC01653",9.67140442776088e-172,0.0498087725982789
"LOC221946",4.52051553674449e-260,0.0939329471235956
"LINC01477",3.59653605899597e-136,0.815097157995513
"TBC1D26",5.14552794245391e-197,0.724266177771872
"LOC101928940",1.122400529186e-288,0.999999999999475
"LINC00276",4.54081696757707e-244,0.518332015524876
"LINC02395",5.95150024014867e-210,0.340731145005989
"LOC101928526",1.34242473767111e-169,0.0558555450265564
"LRRC37A7P",7.48158860309154e-158,0.807818619262225
"KCNMA1-AS1",4.90335579331004e-122,0.882851088415069
"LOC105376292",1.31685682897556e-93,0.0229869358151613
"LOC101927131",2.74385513403591e-223,0.285408624878888
"LYPD4",9.12855604667056e-274,0.478879585721054
"ATP8A1",2.35025847726483e-227,0.154456771743974
"RNF157",1.79158275551842e-288,0.924910730940221
"LINC01149",3.23804793507749e-229,0.259816727522517
"CNTNAP2-AS1",8.36685953256245e-272,0.906821619103064
"IQCM",1.122400529186e-288,0.999999999999475
"LOC101929116",7.82046407541825e-174,0.0600103235346491
"LRRD1",1.80535249737529e-184,0.262036906615196
"LOC101930028",1.10860805497589e-277,0.60477948751089
"LOC101927943",2.87408538833586e-60,4.14967772129715e-05
"LINC02042",8.52417192021724e-204,0.277476354376363
"RFTN1",3.46813770700876e-220,0.317231020158726
"ST8SIA1",2.37445916054634e-60,0.481129589861889
"LOC100288590",1.12154475971209e-189,0.191341401616065
"STK4",2.43485182350601e-119,0.662523442757372
"LOC101929372",6.02551716805812e-121,0.880945341315306
"ATRNL1",6.69583036692399e-116,0.668028321649214
"LOC101928284",2.2426398021611e-152,0.0464419242001812
"LINC02071",2.0012463557339e-169,0.621764491216722
"LINC01741",2.35313029011216e-275,0.520236034392386
"LINC02510",1.14189823722737e-288,0.983279413650035
"STRN",4.37993968070092e-270,0.503034317019628
"LOC101928748",9.18940920221377e-165,0.359421138448429
"LOC440346",8.79139864962477e-208,0.247717001544439
"ATG7",1.15330009653505e-78,0.0167336128814883
"LOC101928107",1.122400529186e-288,0.999999999999475
"ZNF236-DT",2.56970687416402e-288,0.900436920712694
"LINC01585",3.03517663450082e-154,0.361225159583751
"LOC339352",2.53510488502765e-240,0.357412207427724
"ZNF84-DT",2.56447017338259e-117,0.118380616434828
"LOC101927798",5.33200263156113e-149,0.697914193034734
"DYNC1I1",5.32977035981495e-248,0.35497109831996
"CGNL1",4.17298679594446e-58,0.571505828740237
"LOC102723831",1.21476879358478e-282,0.647625527402854
"ADGRL2",2.09533156206722e-84,0.000105683153664625
"LSMEM1",2.17025775410681e-140,0.325811224235962
"LOC101928306",3.2474382581714e-262,0.214258054602154
"TPP2",5.55910990940064e-151,0.169417968099418
"LOC101927358",2.15196375687289e-279,0.485772426329046
"SUCLA2-AS1",8.68184288873277e-288,0.844809099329734
"TRAF5",1.122400529186e-288,0.999999999999475
"SERAC1",4.85663981267705e-171,0.0624510262729815
"CCNYL2",6.85311475975184e-92,0.266642079966528
"LINC00882",9.59625911562266e-268,0.459430266006534
"LINC02209",1.66722881839422e-228,0.0795328146605748
"ATP5F1A",1.49643417166812e-94,0.221957836985524
"PPP2R3C",5.79696899775384e-50,0.00104436387161684
"LOC101927533",5.50279633989355e-281,0.592083165135075
"HSD11B1L",2.56498949667108e-80,0.681256387173628
"PHF20",5.15278862920501e-88,0.377205666542227
"KRT79",5.10162996603776e-113,0.103106118413175
"LOC101928255",5.35110161962836e-241,0.422225451088128
"SLC6A15",1.61320339229933e-206,0.110148371760898
"DNAH17-AS1",1.122400529186e-288,0.999999999999475
"NHSL2",4.77431036223308e-195,0.503766589092628
"PREX2",3.73415622023352e-45,0.010335672977504
"SIRT5",3.05839759147979e-122,0.0233842425231639
"SLC6A16",3.38208259965881e-35,0.0720319647689839
"SDCBPP2",1.10233994195941e-71,0.0011666997493368
"LOC101928834",7.13068595757138e-161,0.0834728536288775
"LOC101928893",5.72496991458763e-90,0.0788017841984673
"DEPDC1-AS1",1.56628447292598e-180,0.103301567212035
"BRD7P3",1.08947793848665e-242,0.993900320330033
"LOC101928844",2.6774288628851e-157,0.213083000120521
"LOC101928525",4.81274740059131e-147,0.0398491083025343
"SEPTIN7P2",2.65548486187447e-73,0.872697658889216
"LOC101928902",8.50461597340652e-277,0.676552824344885
"ZNF875",1.122400529186e-288,0.999999999999475
"LINC00566",3.77873249578113e-196,0.446049431030931
"TNNT3",4.70266711779829e-169,0.230003051738583
"DLEU7-AS1",1.17935646846202e-283,0.656541794131646
"LOC101928510",5.03713003521149e-177,0.148886747006686
"NUDT3",8.1979390590376e-247,0.294925883387701
"MGAT4D",1.122400529186e-288,0.999999999999475
"ANKRD26P3",1.19584353807303e-138,0.313974572603927
"MMD2",2.26344185172639e-164,0.0956565519634938
"CASP8AP2",1.79845320109641e-156,0.706035449640018
"LINC02245",1.50651539784822e-238,0.641420589258465
"TTC41P",1.41593491294911e-237,0.336468448512308
"LINC01782",2.59566981808025e-237,0.85948525544361
"CHIAP2",1.95504450670791e-42,0.400645883717492
"AACSP1",2.71550742320688e-165,0.884100160276327
"MGAT4EP",4.01442806559394e-287,0.909429482588667
"TACC2",5.22557889408433e-206,0.600617076361745
"CPXM2",3.73578520607001e-204,0.256710599885638
"AP3B2",1.20828110925733e-118,0.0806089015441426
"WIPI2",1.3318109986113e-115,0.293348403645934
"TBC1D10A",5.76823531685742e-85,0.552180593719857
"ZNF595",2.06854442419339e-201,0.16921473788306
"TMSB15B",1.02712770668899e-85,0.0493488868024625
"LOC100127938",6.26421003355365e-92,0.33515048905104
"GTF2IP7",1.05426954134003e-263,0.410505088863668
"DNAJC24",4.1314892480858e-76,0.715498468675166
"LOC105379143",8.27236309048997e-195,0.244354053467666
"RNF144A",5.34987708216405e-258,0.222407751614189
"KMT5C",1.25422677148721e-238,0.228326259454464
"RAB7A",3.59394473564784e-60,0.000266043892879212
"LOC100419741",1.13556281298039e-116,0.356699618914604
"C22orf34",1.16309008753987e-90,0.287041312939368
"CCM2L",1.86079841415087e-115,0.111993549360927
"HIPK1-AS1",3.37528051092417e-147,0.665744204796444
"LOC100506679",5.75793002942719e-287,0.829254072136346
"LOC101928730",1.09307095512037e-282,0.630577279614341
"MDGA2",9.85588010397753e-267,0.342581943883052
"LOC105373150",8.43266860833731e-166,0.30690696224634
"ZNF365",9.1085375786804e-277,0.241139645368111
"SLC29A4",1.05040956696553e-103,0.0275318147464155
"GHET1",6.27131250396638e-106,0.155262526438936
"LINC01858",4.93575735425833e-176,0.0616442251563388
"DDX19A",8.31637463612335e-119,0.544140090186124
"SPATS2",9.66110981458359e-87,0.0531379397454819
"LOC285847",1.14655256361508e-288,0.984822258150322
"ANXA8",4.71854458895897e-288,0.876628552191711
"MYO5B",7.93356404495278e-264,0.541295782570577
"UCHL5",1.122400529186e-288,0.999999999999475
"CCDC169",3.1362201376869e-68,0.0179199304572637
"LINC01111",1.17859056263315e-288,0.975448408488755
"EGFLAM-AS4",2.03150131444406e-287,0.880416036820589
"INTS7",2.00247895523068e-92,0.246619275305634
"LOC101927539",2.06341532972593e-269,0.373408777399668
"LOC105378568",5.45192676896598e-163,0.146150550212722
"GRASP-AS1",1.11722260220392e-217,0.135737977971953
"NR1I3",1.39138622593501e-285,0.721855404026075
"LSAMP",1.21327643989763e-280,0.585205828400008
"LOC101928797",1.51803755418465e-242,0.384702434899731
"FRRS1",1.55428170002266e-288,0.982142632071091
"PPP6R2",2.21243912557030e-57,0.346093206969755
"LOXL4",3.40207751499555e-226,0.191673553447377
"NDST4",2.38557302450402e-288,0.932771573774878
"LINC01449",1.49168115835173e-172,0.870362215973866
"TMEM150B",2.28102335147536e-202,0.372760148063215
"LOC101927124",1.122400529186e-288,0.999999999999475
"LOC101927884",1.122400529186e-288,0.999999999999475
"LATS1",3.70666486436381e-277,0.541786466803276
"LINC01467",1.2951355540362e-233,0.195794761074519
"MGC27382",7.82249493311825e-247,0.608978571398069
"ZNF527",4.97383323320995e-168,0.0632659617185333
"SPATA21",9.05773378654802e-128,0.229132996896111
"PLPPR1",1.75023677075196e-170,0.735198345933131
"LINC02380",3.6417578056364e-255,0.480622054759031
"ERVH-1",3.17125765889703e-76,0.440368726878719
"LOC101929210",3.80155516090283e-241,0.437282078365294
"LINC02653",1.54035106665267e-202,0.295347390059372
"LRRTM4-AS1",1.122400529186e-288,0.999999999999475
"PRSS55",3.86237978069008e-164,0.26126558835208
"ABCA1",1.64052288228436e-152,0.910859185970291
"LOC101927851",3.7593395460884e-258,0.408439626773964
"LOC646736",1.11449209717509e-285,0.703463656320226
"CLDN10-AS1",2.64183337812658e-85,0.0214742389750354
"LINC02016",1.62880157810799e-74,0.00571955185127908
"TBL1X",2.16771985810672e-288,0.916001190708291
"HCCAT5",6.85839903364303e-238,0.350740012198029
"LINC01620",8.52866690591603e-243,0.344574810034315
"BDH1",7.1797151634423e-134,0.208829935842731
"FIGLA",1.58432849449952e-254,0.266680310288015
"LINC00474",4.82281347533302e-143,0.171974006400792
"MLX",3.12088374611112e-139,0.378639125095253
"LOC101928269",5.34778886544319e-101,0.0751863072472478
"ADAMTS6",9.59307750114985e-89,0.152286703597117
"STX8",5.45569897831813e-188,0.179197237682951
"DDX3Y",3.76355546283046e-211,0.199013297678705
"ZNF746",9.07688944909371e-186,0.417602292132157
"LOC100506585",3.79935540606314e-68,3.18615885393838e-06
"TAS2R19",1.34159465324287e-172,0.3399967335712
"CRAT37",6.94603927327614e-273,0.820723573114547
"FAM66C",3.95258800679004e-176,0.383379895831806
"FAM47E",1.122400529186e-288,0.999999999999475
"LOC101929076",2.73242349978378e-284,0.708669978831965
"KLF3-AS1",4.6223569246216e-166,0.241153766439227
"DDX52",3.39018452548896e-158,0.309354809267025
"STXBP2",1.31094890357133e-150,0.1423863191659
"SNTG2",8.57492841715197e-263,0.423176026437206
"FLG-AS1",1.13397602691132e-288,0.989462537629015
"TMPRSS2",1.0108678237655e-217,0.888157266040761
"NAPB",1.65250930008221e-57,0.461060059946105
"LOC643201",2.52934547964655e-151,0.280656947449134
"LINC00452",1.96483789223504e-113,0.243893706414634
"EIF4EBP2",6.81782540601711e-242,0.0815086741196584
"CATSPERB",1.65969761990455e-43,0.15321132218035
"ART1",1.122400529186e-288,0.999999999999475
"ABCB4",1.65318522610238e-238,0.439877218432519
"SCAF11",1.17653517750855e-41,0.782401459253183
"ARHGEF10L",1.60460379795204e-50,0.58807711100422
"OR51B5",1.122400529186e-288,0.999999999999475
"ATG10",3.87547222663162e-60,0.04930039198503
"XYLT2",1.16008039731542e-121,0.0963066423949552
"PUM3",1.90052476832387e-119,0.273396646129083
"CMPK1",2.72274557216989e-269,0.581452178798162
"GBP1P1",9.90525809645962e-80,0.109089721036887
"PMPCB",4.87929401963902e-103,0.0135125226207469
"CCDC91",4.7036278689175e-32,0.740751589249071
"LOC729291",7.21003571503835e-191,0.312548650745234
"MPZL3",1.12263879865809e-288,0.998484261077317
"ELOA",2.85843244921132e-264,0.597351250218918
"KYAT1",1.14581658640157e-288,0.98505282228517
"GAS6",3.21702416701341e-94,7.19607982386384e-12
"MMP14",1.19075680969105e-86,2.57472145037276e-08
"TRADD",8.49666074367732e-129,1.23951775842064e-07
"DTX2P1-UPK3BP1-PMS2P11",2.37734496217153e-64,6.93676721584237e-09
"BAD",8.45324051479974e-112,0.358584550696971
"PRPF8",1.44515707257405e-144,0.797204549127895
"CAPNS1",3.05030082017399e-128,0.0791479137279444
"RPL35",1.68803128792646e-172,0.37340695551022
"RPL28",4.77590317157158e-190,0.147038752760064
"EIF3D",4.67001943280044e-159,0.0584035795135618
"PARK7",1.18061743654304e-167,4.26642786493535e-12
"SRP14",1.1904709223946e-180,0.146571770537374
"GDI2",8.04099037021608e-91,0.549565453782494
"RPL11",1.81181891974342e-185,0.220774694745477
"ARF3",5.41154863164438e-162,0.209555041542523
"RPL21",4.17180968833614e-181,8.13501826060185e-07
"RPL24",2.54725305438484e-179,0.0523903330743568
"HNRNPA1",1.05011747064978e-206,0.24787214238792
"RPS27A",1.10804244432895e-184,0.0279506478599942
"RPS13",1.86260475512694e-194,0.851748040916404
"FAU",4.10591318672094e-181,0.111353418906769
"RPL18",5.98930620233057e-176,0.321472806712384
"EIF3F",9.57373403567457e-162,0.555481875936521
"RPS5",8.37519365223929e-161,0.336035529498075
"RPL27",2.42417733130594e-199,0.375365612536839
"RPL34",7.30040208923961e-193,0.0318438071413323
"NARS1",1.89400409102649e-155,0.0409704605546969
"STARD7",1.41406709590954e-153,3.54959483141433e-09
"RPL19",5.21113255342533e-197,0.656932325532076
"SLC25A3",1.86448211241953e-168,0.00946074708193938
"RPS11",8.73912525731398e-205,0.00398942935328454
"RPL9",8.84341125038029e-201,0.0588037191555795
"DDX5",2.21775155291355e-162,0.00017387540449665
"RPL6",1.42009328712155e-187,0.842742179541187
"CTDNEP1",1.99599121071249e-136,0.498846866071078
"RPL10A",3.21801200467639e-159,0.611494952979071
"RPL17",3.00363733839188e-172,0.00336669086834178
"PSMB2",3.26247609374481e-138,1.17997045073213e-17
"KHDRBS1",1.09732088350941e-180,0.12345709513177
"DDX39B",4.39149313186655e-145,0.0403706604086949
"RTCB",5.08125966072624e-148,0.000134223688981497
"ERH",4.68158319661577e-155,9.34878269387846e-08
"SRSF9",5.86702699403962e-155,0.168677991850188
"ABCF1",1.98302293824457e-139,5.42466903260161e-07
"DAD1",1.43023582160635e-136,0.127716991606779
"YY1",1.10458548150973e-163,2.60607153169641e-10
"JTB",6.14628646340232e-172,7.26922181709981e-21
"KAT7",6.45181835919242e-123,1.00917332548792e-05
"SART1",2.52629217228053e-139,0.219441520484625
"ILF2",6.32434049043959e-130,1.62630473803249e-10
"SPAG7",4.50229461056366e-150,0.00179244259685428
"ZPR1",3.9021621302375e-114,0.024834984185257
"TAF10",2.13298733433995e-138,2.47141118955668e-05
"C1D",3.67640879130801e-137,0.0366404369750455
