"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","diffexpressed","delabel"
"RRS1","RRS1",-0.285665908558203,7.89422427666806,-3.64357825275409,0.000624080321991647,0.00157198298518026,-1.25200400532771,"NO",NA
"ZDHHC19","ZDHHC19",0.291658488978944,5.09192510138058,3.64330944442671,0.000624598268396653,0.00157309846436271,-1.25279312076309,"NO",NA
"MIR548XHG","MIR548XHG",0.143652048865476,3.12114111956849,3.6425298837487,0.000626102672935228,0.00157669784683508,-1.25508141032283,"NO",NA
"COMMD3","COMMD3",-0.330686408090191,9.39590420296138,-3.64217488326508,0.000626788905520872,0.00157823623079045,-1.25612336829008,"NO",NA
"ELMOD1","ELMOD1",0.223112924858971,4.76661498092397,3.64181374673532,0.00062748773809124,0.0015798059675237,-1.25718327476938,"NO",NA
"NANOG","NANOG",0.37343639883041,4.01047483152239,3.64085101342472,0.000629354362259358,0.00158431508547612,-1.26000851679114,"NO",NA
"RPL14","RPL14",-0.248593680200623,11.7051941317753,-3.6405430402298,0.00062995260653036,0.00158563052739623,-1.26091220363574,"NO",NA
"LINC00454","LINC00454",0.304579755241038,5.10217135225842,3.639206159633,0.000632555840337417,0.00159198556719152,-1.26483449525583,"NO",NA
"UNC13A","UNC13A",0.258867322791333,5.50270215181447,3.63916846432483,0.000632629391383119,0.00159198556719152,-1.26494507771756,"NO",NA
"BRAT1","BRAT1",-0.23535345237182,6.96706390881218,-3.63806319713149,0.000634789629936702,0.00159722983522932,-1.26818717507254,"NO",NA
"ARMH3","ARMH3",-0.272389811126084,4.83767312042248,-3.63786304042252,0.000635181589413657,0.00159802411163198,-1.26877423578335,"NO",NA
"TIFAB","TIFAB",0.225466650366235,5.71070350307315,3.63766601557337,0.000635567642111874,0.00159861835212333,-1.26935209214193,"NO",NA
"NCAN","NCAN",0.233590523891455,3.85441367858353,3.63766459708549,0.000635570422326974,0.00159861835212333,-1.26935625237382,"NO",NA
"ARHGAP22-IT1","ARHGAP22-IT1",0.131600914464697,3.18875286775865,3.63718292490583,0.00063651516598657,0.001600802399078,-1.27076887603952,"NO",NA
"CDCP1","CDCP1",-0.344005413215273,4.20833572021822,-3.63671450484526,0.000637435206168093,0.00160292380115283,-1.2721425288089,"NO",NA
"AGR3","AGR3",0.546311335998988,3.49182473668177,3.63558252484082,0.000639663824860422,0.00160833491049709,-1.27546165599235,"NO",NA
"LINC02353","LINC02353",0.187254368944083,3.32690719538297,3.63547989995194,0.000639866238873421,0.00160865075680288,-1.27576253671227,"NO",NA
"RDX","RDX",-0.759441587471014,6.45373649366862,-3.63530102103736,0.000640219200414412,0.00160934496472827,-1.27628697077789,"DOWN","RDX"
"ZBTB8OS","ZBTB8OS",-0.238980342622929,8.15028586146301,-3.6343223969792,0.000642153509277828,0.00161401362597104,-1.27915581421328,"NO",NA
"ZNF367","ZNF367",-0.673581713334662,5.6179747196663,-3.63387468685555,0.000643040298544333,0.00161604860631171,-1.28046812772957,"DOWN","ZNF367"
"LINC02458","LINC02458",0.185601399243342,3.50287111396098,3.63339139732015,0.000643998876062374,0.00161826349050846,-1.28188462340464,"NO",NA
"KIFAP3","KIFAP3",-0.294835695960548,8.86400284834341,-3.63308781149945,0.000644601720542759,0.00161958405184229,-1.28277436028732,"NO",NA
"YPEL1","YPEL1",-0.343104056380237,5.79814804249771,-3.63191485012187,0.000646936002546591,0.00162525407116136,-1.2862116151103,"NO",NA
"ALKBH8","ALKBH8",-0.446270863263184,4.12300312268072,-3.63146563450685,0.000647832116058652,0.00162731014930814,-1.28752782639203,"NO",NA
"LOC728485","LOC728485",0.284963528692823,5.74050979460959,3.63107311047553,0.000648616111200266,0.00162908413444988,-1.28867785142971,"NO",NA
"MGC2889","MGC2889",0.257291110097792,3.51573774197467,3.63076863916481,0.000649224862260225,0.0016304175985811,-1.28956984722548,"NO",NA
"TTLL3","TTLL3",0.25119930160132,3.9391738146482,3.6302875978073,0.000650187756689276,0.00163264000711703,-1.29097904224716,"NO",NA
"OTOP2","OTOP2",0.249605867762306,4.53441187524803,3.62979574301523,0.000651173709132049,0.00163491977528336,-1.29241980083366,"NO",NA
"MMP25","MMP25",0.379594107390587,6.1942569989216,3.62791407046778,0.000654958856640616,0.00164422617090736,-1.29793059832831,"NO",NA
"C11orf16","C11orf16",0.205605387872253,6.37240965394815,3.62762535343972,0.00065554149567317,0.00164549163689226,-1.29877600570787,"NO",NA
"LINC01535","LINC01535",0.225836619557978,3.98961904480469,3.62749910568667,0.000655796422976066,0.00164593430051278,-1.29914566583579,"NO",NA
"PHYKPL","PHYKPL",-0.444234186688426,8.47947339482716,-3.62726519458681,0.000656269001499382,0.00164692305911196,-1.29983054986214,"NO",NA
"HSPA5","HSPA5",-0.327290845324521,11.4371261895186,-3.62714245086718,0.000656517115131031,0.00164731266850599,-1.3001899290005,"NO",NA
"MATN1","MATN1",0.235606374693178,5.52891028736782,3.62711058780564,0.000656581537659643,0.00164731266850599,-1.30028321911218,"NO",NA
"ADAM18","ADAM18",-0.135051577499034,3.08990967956006,-3.62609139277292,0.000658645397390114,0.00165229283103362,-1.30326700872703,"NO",NA
"FOXD4","FOXD4",0.216000408929315,4.82124804793821,3.62565171407767,0.00065953765745975,0.00165433305122852,-1.30455405646896,"NO",NA
"JADE2","JADE2",-0.32230654136747,5.60042197511644,-3.62558099262294,0.000659681283664313,0.00165449519263845,-1.30476106695234,"NO",NA
"LIPT1","LIPT1",-0.386031554364456,7.57356507519578,-3.62522397422446,0.000660406799203609,0.00165611651178235,-1.30580606768881,"NO",NA
"PCDHB16","PCDHB16",-1.00237580017903,4.30408947707963,-3.62451035903481,0.000661859262123237,0.00165956020633175,-1.30789465263521,"DOWN","PCDHB16"
"ELP4","ELP4",-0.313772710872357,7.64103544301044,-3.62399798671157,0.000662904008027447,0.00166198088044894,-1.30939409666745,"NO",NA
"SMARCE1","SMARCE1",-0.346195135324983,9.37146288788929,-3.62374325035083,0.000663424011796463,0.00166308554034233,-1.31013952918953,"NO",NA
"MKI67","MKI67",-0.427254299165835,4.65542218645568,-3.62359488326549,0.000663727059419826,0.00166364613062906,-1.31057368004911,"NO",NA
"KCNV2","KCNV2",0.140745808737256,3.23036950300219,3.62335019822096,0.000664227130897942,0.00166470037220857,-1.31128965294881,"NO",NA
"LOC151760","LOC151760",0.213997532030964,3.70641192171918,3.62324635510393,0.000664439467677834,0.00166503332090532,-1.31159349963966,"NO",NA
"ANXA2P1","ANXA2P1",-0.292400631042539,4.88993288176506,-3.62315092689511,0.000664634655042357,0.00166532321999668,-1.31187271962367,"NO",NA
"C5orf64","C5orf64",0.184399739661931,3.40058667954948,3.62235425556945,0.000666266296015142,0.00166921182904308,-1.31420358535816,"NO",NA
"ZNF529","ZNF529",-0.342535040422182,4.33954010717211,-3.62175112718881,0.000667504094849601,0.00167211292451741,-1.31596798984099,"NO",NA
"KCP","KCP",0.239252397189459,4.87911132007995,3.62120255205478,0.000668631844366354,0.00167473768312113,-1.31757265200294,"NO",NA
"LOC100129129","LOC100129129",0.31959876902251,5.77920974040968,3.62099531545244,0.000669058351282963,0.0016756056054907,-1.31817881177909,"NO",NA
"TEX11","TEX11",-0.774147203639069,5.47278086098572,-3.62015803809494,0.000670784175951252,0.00167972697353866,-1.3206276093679,"DOWN","TEX11"
"NUDT10","NUDT10",0.354232212748652,5.15671686846893,3.62010571014382,0.000670892177382043,0.00167979661004323,-1.32078064256821,"NO",NA
"UBALD1","UBALD1",0.200149986005084,5.08948294020128,3.61971350623531,0.000671702190043992,0.00168162373310045,-1.32192760197413,"NO",NA
"KCNRG","KCNRG",0.298539348660659,4.40165169635937,3.61947963218298,0.000672185651671922,0.00168263298823754,-1.32261150718817,"NO",NA
"WNT1","WNT1",0.22663349915276,3.93782470861965,3.61922021310986,0.000672722309041681,0.00168377514726922,-1.32337008168676,"NO",NA
"SPECC1L","SPECC1L",-0.388199369307429,7.32797355183195,-3.61917413301749,0.000672817677275327,0.00168381265064352,-1.32350482239117,"NO",NA
"URGCP","URGCP",0.289469105533409,8.71764719122969,3.61882201670142,0.000673546850989534,0.00168543613519027,-1.32453439614101,"NO",NA
"TMEM179B","TMEM179B",0.243963467066914,5.52551100454116,3.61785489408872,0.000675553490775603,0.0016902554910746,-1.3273619176821,"NO",NA
"SLC9A3","SLC9A3",0.583368267458664,4.61587625946056,3.61780491916229,0.000675657336758644,0.00169031341610932,-1.32750801436581,"NO",NA
"SPRYD7","SPRYD7",-0.50518028759948,5.20746028549592,-3.61767994953856,0.00067591708568687,0.0016907613080825,-1.32787334528577,"NO",NA
"LEMD2","LEMD2",-0.338604156369604,6.65497237473691,-3.61739259560828,0.00067651471219993,0.00169205417032262,-1.32871335524351,"NO",NA
"LOC101929897","LOC101929897",0.309548401390715,6.28250452645333,3.6170252332625,0.000677279472954443,0.00169376469913762,-1.32978719289173,"NO",NA
"TRH","TRH",-0.168435873605512,4.46767041658118,-3.6166302828054,0.000678102587947275,0.00169562073650848,-1.33094160125732,"NO",NA
"CYP17A1","CYP17A1",0.163966624080973,2.79689799545074,3.6165664219736,0.000678235769936003,0.00169575133359387,-1.33112825430129,"NO",NA
"ATPAF1","ATPAF1",0.476228197605204,7.64828312471454,3.61638669390898,0.000678610727750423,0.00169648632464353,-1.3316535546973,"NO",NA
"SCG2","SCG2",-0.969695108445974,4.03995774026835,-3.6163163768489,0.000678757480725762,0.0016966507098762,-1.33185906974655,"DOWN","SCG2"
"ASMTL-AS1","ASMTL-AS1",0.432192775919351,5.38156025870232,3.61612048246606,0.00067916647593693,0.00169747048937488,-1.33243159602501,"NO",NA
"SBDSP1","SBDSP1",-0.362358128783353,9.40215027210668,-3.61601644790903,0.000679383778782377,0.00169781102531072,-1.33273564278526,"NO",NA
"PAFAH1B3","PAFAH1B3",-0.367242206763924,7.6997990198557,-3.61396100523115,0.000683690758557207,0.00170837054986256,-1.33874172355445,"NO",NA
"NMRAL1","NMRAL1",-0.339084354458784,8.52711639453202,-3.61355772306726,0.000684538855950557,0.00171028571273811,-1.33991989133447,"NO",NA
"LINC00970","LINC00970",0.185916867693066,5.24771413435248,3.61281148235957,0.000686110845115556,0.00171400881009368,-1.3420997887175,"NO",NA
"PDXK","PDXK",0.222658029389415,6.67238694272673,3.61268610848761,0.000686375289257936,0.00171446496352087,-1.34246600111823,"NO",NA
"BLOC1S3","BLOC1S3",-0.206539534210731,6.7196992547462,-3.6114584666792,0.000688969841377958,0.00172074058272852,-1.34605149820206,"NO",NA
"UCK1","UCK1",0.254227387515572,8.40883760526863,3.61071448594134,0.000690546764584283,0.00172417607313587,-1.34822404417484,"NO",NA
"DLD","DLD",0.385513823922424,10.1599106275027,3.61071008323646,0.000690556106714176,0.00172417607313587,-1.34823690000477,"NO",NA
"AP3D1","AP3D1",0.191230122513686,10.1516100974037,3.6106930190391,0.000690592316494486,0.00172417607313587,-1.3482867271083,"NO",NA
"CHMP5","CHMP5",-0.607528314323108,8.73289186269093,-3.61058979070985,0.000690811403027029,0.00172451751390861,-1.34858814871197,"DOWN","CHMP5"
"TNNI3K","TNNI3K",0.770404506487482,4.28849664029004,3.61028129309616,0.000691466538805808,0.00172594728174038,-1.34948891592953,"UP","TNNI3K"
"JUN","JUN",-0.618920797970373,9.97204037528761,-3.61013791032563,0.000691771233428925,0.00172650208824445,-1.34990755675627,"DOWN","JUN"
"MST1R","MST1R",0.225206729121368,6.08814969069157,3.60999054395196,0.000692084527176451,0.00172707822143973,-1.350337818383,"NO",NA
"CBX2","CBX2",0.22574033460029,4.9280174800328,3.608500806801,0.000695259264147845,0.00173479402097736,-1.35468677750719,"NO",NA
"RAB1A","RAB1A",-0.552883931008135,9.58107678204281,-3.60827325232128,0.00069574542347771,0.00173580030795469,-1.35535097867468,"NO",NA
"SETBP1-DT","SETBP1-DT",0.444799834887615,4.39021727764794,3.60811319816555,0.000696087566288204,0.00173644709432405,-1.35581814048125,"NO",NA
"PHF19","PHF19",-0.310229868365113,6.64656287210814,-3.60776615896782,0.000696829973942641,0.00173809210099744,-1.35683102691896,"NO",NA
"GCK","GCK",0.367202186080134,5.5624606009728,3.60528624967466,0.000702157228140574,0.00175117126537214,-1.36406733067419,"NO",NA
"H3C4","H3C4",-0.380850009558374,3.62487880789933,-3.60382615280688,0.000705311946930875,0.00175882968480489,-1.36832646608538,"NO",NA
"MORC2-AS1","MORC2-AS1",0.29273034557596,4.50681468915885,3.60322277719738,0.000706619567408531,0.0017618807378296,-1.37008622635051,"NO",NA
"ZC3H10","ZC3H10",-0.309232194373913,6.21331996783423,-3.60278263724862,0.000707574889384218,0.00176405275028936,-1.37136979497905,"NO",NA
"SLC35B1","SLC35B1",-0.304568240302065,8.87103112798053,-3.60271690087878,0.00070771767585124,0.00176419875711721,-1.37156149222044,"NO",NA
"CCDC152","CCDC152",0.511178209634704,8.4128623903673,3.60259522898407,0.000707982032981733,0.00176464774451075,-1.3719163004535,"NO",NA
"SENP8","SENP8",-0.393264082638923,4.70452440045246,-3.6024610920124,0.000708273582458939,0.00176516439402348,-1.37230744990947,"NO",NA
"KRBOX1-AS1","KRBOX1-AS1",0.279557369274949,3.84314252546817,3.60228662442218,0.00070865296311571,0.00176589978805434,-1.37281619228648,"NO",NA
"USP35","USP35",0.28593869209324,5.7214352600607,3.60205581229306,0.000709155163797513,0.00176694102724712,-1.37348921113265,"NO",NA
"DNAJB8","DNAJB8",0.240245708565197,4.53787811122472,3.60170560879048,0.000709917785880657,0.00176863081123241,-1.37451031099213,"NO",NA
"LOC105369748","LOC105369748",0.175784915902753,5.94076719906404,3.60123020847831,0.000710954298026043,0.0017710024593592,-1.37589635664645,"NO",NA
"ZC3H4","ZC3H4",-0.242667465164603,8.58812069201463,-3.59986838395859,0.000713931489476679,0.00177820724257646,-1.37986619841463,"NO",NA
"PLOD1","PLOD1",-0.589843607991306,8.92020556170051,-3.59898203964734,0.000715875595372241,0.00178283748618028,-1.38244949143802,"NO",NA
"PEF1","PEF1",-0.211955676388456,8.83685831128573,-3.5985205971665,0.000716889724615691,0.00178502778026295,-1.38379423754288,"NO",NA
"MED21","MED21",0.357171240996121,8.18348294315048,3.59850432448926,0.0007169255127394,0.00178502778026295,-1.3838416578695,"NO",NA
"SPIRE2","SPIRE2",0.157486488565611,3.35253426442594,3.59810090402139,0.000717813292276325,0.0017869130949997,-1.3850172274891,"NO",NA
"KISS1","KISS1",0.22515277002889,4.06284321236127,3.5980827217126,0.000717853329566164,0.0017869130949997,-1.38507020899265,"NO",NA
"FAF2","FAF2",-0.431941094172095,7.14914955889581,-3.59797543272034,0.000718089622484261,0.00178728889284432,-1.38538283557236,"NO",NA
"FAM228B","FAM228B",-0.41151760495213,6.971116999063,-3.59642183187778,0.000721519612427026,0.00179561260799678,-1.3899092089325,"NO",NA
"DIAPH3-AS1","DIAPH3-AS1",0.211329461955021,5.21290189382566,3.59582963190518,0.000722831170475548,0.00179864136089279,-1.3916342601916,"NO",NA
"DPY19L2","DPY19L2",0.736784929608255,6.23670338177692,3.59579480667529,0.000722908369568741,0.00179864136089279,-1.3917356992046,"UP","DPY19L2"
"RBL2","RBL2",-0.277017607654152,8.93233154162527,-3.59574695497155,0.000723014458051357,0.00179869166897883,-1.39187508080539,"NO",NA
"NAA20","NAA20",-0.24803856235315,9.78572760365914,-3.59530266070737,0.000724000180891527,0.00180093003077245,-1.39316916045637,"NO",NA
"TUBBP5","TUBBP5",0.481669514372644,4.36280765634599,3.59474576161206,0.000725237545996443,0.0018037937397278,-1.39479108525726,"NO",NA
"LOC105376166","LOC105376166",0.163756661100024,5.03892296528626,3.59337797408099,0.000728285195804727,0.00181108659738811,-1.39877402205166,"NO",NA
"PPP1R2","PPP1R2",-0.292651323490461,7.17678450142361,-3.59335224102435,0.000728342650326896,0.00181108659738811,-1.3988489468982,"NO",NA
"KMT5A","KMT5A",-0.437532434799754,5.49786157307781,-3.59294122698708,0.000729260913992024,0.00181315470212355,-1.40004561957411,"NO",NA
"SLC14A2-AS1","SLC14A2-AS1",0.298660730550735,4.56538559714723,3.59116159941054,0.000733249637664575,0.00182285546643245,-1.40522608446708,"NO",NA
"PIGB","PIGB",-0.404604750158657,7.55020278673212,-3.59103367523993,0.000733537159153209,0.00182327963579294,-1.40559841040791,"NO",NA
"PRKRIP1","PRKRIP1",-0.270758103921611,7.68853036693593,-3.59100823725799,0.000733594346229192,0.00182327963579294,-1.40567244723478,"NO",NA
"FA2H","FA2H",0.696110138639948,5.74344642292973,3.59018265431531,0.000735452652477361,0.00182768142264127,-1.40807512256488,"UP","FA2H"
"RAB30-DT","RAB30-DT",0.302174910241008,7.7874742716866,3.58924232244539,0.000737574727526567,0.00183273758214697,-1.41081134671728,"NO",NA
"LOC101928230","LOC101928230",0.444315810336995,6.7447410875557,3.58888857682296,0.000738374549570241,0.00183450737633114,-1.41184058225453,"NO",NA
"PARP4","PARP4",-0.320860968407298,9.59147544879844,-3.58834051562029,0.000739615357984846,0.00183737226087625,-1.41343506609079,"NO",NA
"OVAAL","OVAAL",0.205675266274185,3.60906565082508,3.58826930075003,0.000739776734380944,0.00183755523005782,-1.41364224203771,"NO",NA
"FAM47C","FAM47C",0.199333505131144,3.52681627498342,3.58768808667831,0.000741095052576133,0.00184061158007022,-1.41533299884132,"NO",NA
"FAM41AY1","FAM41AY1",0.413311690850703,5.47759303615888,3.58734807873761,0.000741867304038993,0.00184231113428628,-1.41632200893226,"NO",NA
"SMIM19","SMIM19",0.477961248080846,10.0441593249348,3.58690127411507,0.000742883289425481,0.00184461548880933,-1.41762158235186,"NO",NA
"TEX22","TEX22",-0.202808495509124,4.87046518791506,-3.58633188601661,0.000744179943317356,0.00184761612808684,-1.41927756098506,"NO",NA
"ZNF780A","ZNF780A",-0.496678938596626,4.50548714092987,-3.58532911310105,0.0007464687941313,0.00185307914561132,-1.42219359076221,"NO",NA
"TMX2-CTNND1","TMX2-CTNND1",0.296874544431618,9.62112190207252,3.58493303246598,0.000747374708687809,0.0018551081908856,-1.42334524536042,"NO",NA
"TMEM156","TMEM156",-0.206866327936287,3.65786396456495,-3.5842833783069,0.000748862871008369,0.00185858181978819,-1.42523403210494,"NO",NA
"PYY2","PYY2",0.263785880158643,5.81879493264059,3.58403671855506,0.000749428635583125,0.0018597656236891,-1.42595111022594,"NO",NA
"BAK1","BAK1",-0.347672120868073,6.4386140836202,-3.58396850490078,0.000749585169624664,0.00185993372993696,-1.42614941267169,"NO",NA
"KCNA3","KCNA3",-0.20005291015027,3.70749633121818,-3.58379953455745,0.000749973050748649,0.00186067576620063,-1.42664061298261,"NO",NA
"AXDND1","AXDND1",-0.145942244029373,2.86194582522953,-3.58365918359609,0.000750295380240493,0.00186125501301487,-1.42704860560609,"NO",NA
"MERTK","MERTK",-0.432296601746343,7.38349321040513,-3.58340427669766,0.000750881137020814,0.0018624875283807,-1.42778958163797,"NO",NA
"PAM","PAM",-0.41614304661304,11.2701784463315,-3.58275594402059,0.000752372926112007,0.00186596681071137,-1.42967404495844,"NO",NA
"YWHAEP7","YWHAEP7",0.231147511502181,6.02757867558557,3.58267149861927,0.000752567440118942,0.00186622826662383,-1.42991948147068,"NO",NA
"IKZF5","IKZF5",-0.362513300546901,5.95690291094081,-3.58205029531189,0.000753999815518436,0.00186955896492243,-1.43172487255922,"NO",NA
"FAT2","FAT2",0.223302096269705,4.55076914486917,3.58175961446366,0.000754670963941552,0.0018710016193258,-1.43256960821197,"NO",NA
"MEGF8","MEGF8",-0.366283759780385,5.83502481209952,-3.58152075059983,0.000755222900141245,0.00187214841293002,-1.43326372990202,"NO",NA
